date,media_source,campaign_id,campaign_name,country,impressions,clicks,installs,cost,ad_revenue,iap_revenue,total_revenue,net_profit,roas_percent,cpi,arpu,ctr_percent
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,BI,45,2,2,0.01,0.07,0.0,0.07,0.06,778.96,0.0,0.04,4.44
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,LT,46,1,0,0.01,0.0,0.0,0.0,-0.01,0.05,,,2.17
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,BH,18,1,1,0.01,0.03,0.0,0.03,0.01,194.34,0.01,0.03,5.56
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,AL,22,2,3,0.01,0.11,0.0,0.11,0.1,1023.13,0.0,0.04,9.09
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,BA,24,3,1,0.01,0.14,0.0,0.14,0.13,960.92,0.01,0.14,12.5
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,CF,18,1,1,0.01,0.01,0.0,0.01,0.0,120.29,0.01,0.01,5.56
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,BW,59,2,0,0.01,0.01,0.0,0.01,0.0,143.02,,,3.39
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,JM,19,3,7,0.01,0.05,38.2,38.25,38.24,393739.39,0.0,5.46,15.79
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,TW,61,1,0,0.01,0.0,0.0,0.0,-0.01,0.0,,,1.64
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,KY,10,1,0,0.01,0.0,0.0,0.0,-0.01,0.0,,,10.0
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,DJ,13,1,1,0.01,0.0,0.0,0.0,-0.01,0.0,0.01,0.0,7.69
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,SE,28,1,0,0.01,0.06,0.0,0.06,0.05,958.98,,,3.57
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,AM,38,3,1,0.01,0.0,0.0,0.0,-0.01,0.0,0.01,0.0,7.89
2026-06-16,other,,,LT,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,JP,109,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.92
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,MK,7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,14.29
2026-06-16,googleadwords_int,792104306,mock_campaign_6fcee95d,SK,3,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-06-16,googleadwords_int,792104306,mock_campaign_6fcee95d,TZ,0,0,1,0.0,0.02,0.0,0.02,0.02,,0.0,0.02,
2026-06-16,googleadwords_int,833789410,,PA,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,googleadwords_int,,,TZ,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,unknown,,,HK,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,googleadwords_int,,,KG,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,googleadwords_int,833789410,,AE,0,0,0,0.0,0.0,46.82,46.82,46.82,,,,
2026-06-16,other,,,PH,0,0,0,0.0,0.17,0.0,0.17,0.17,,,,
2026-06-16,googleadwords_int,,,MM,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,other,,,GA,0,0,0,0.0,0.12,0.0,0.12,0.12,,,,
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,LU,2,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-06-16,googleadwords_int,792104306,mock_campaign_6fcee95d,HU,12,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-06-16,googleadwords_int,998337322,mock_campaign_fe944d1c,CG,0,0,1,0.0,0.03,0.0,0.03,0.03,,0.0,0.03,
2026-06-16,googleadwords_int,833789410,,TW,0,0,0,0.0,0.02,0.0,0.02,0.02,,,,
2026-06-16,other,,,CA,0,0,0,0.0,0.48,0.0,0.48,0.48,,,,
2026-06-16,unknown,,,DE,0,0,0,0.0,0.02,0.0,0.02,0.02,,,,
2026-06-16,unknown,,,TZ,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,other,,,MX,0,0,59,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,other,,,DE,0,0,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,NR,1,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,KM,4,0,1,0.0,0.06,0.0,0.06,0.06,,0.0,0.06,0.0
2026-06-16,googleadwords_int,998337322,mock_campaign_fe944d1c,UG,0,0,1,0.0,0.01,0.0,0.01,0.01,,0.0,0.01,
2026-06-16,googleadwords_int,,,CR,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
2026-06-16,other,,,BO,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,googleadwords_int,,,ES,0,0,0,0.0,0.02,0.0,0.02,0.02,,,,
2026-06-16,other,,,NP,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
2026-06-16,other,,,EG,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,googleadwords_int,,,NL,0,0,0,0.0,0.41,0.0,0.41,0.41,,,,
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,AU,2,0,1,0.0,0.03,0.0,0.03,0.03,,0.0,0.03,0.0
2026-06-16,googleadwords_int,998337322,mock_campaign_fe944d1c,GY,0,0,1,0.0,0.04,0.0,0.04,0.04,,0.0,0.04,
2026-06-16,googleadwords_int,261307969,mock_campaign_b4ba1e63,AE,0,0,1,0.0,0.13,0.0,0.13,0.13,,0.0,0.13,
2026-06-16,googleadwords_int,126634786,,US,0,0,0,0.0,0.35,38.2,38.55,38.55,,,,
2026-06-16,googleadwords_int,429833705,,NG,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,googleadwords_int,489467143,,MW,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,other,,,BG,0,0,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,unknown,,,EG,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,googleadwords_int,262368493,mock_campaign_c13d8f45,NO,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2026-06-16,googleadwords_int,998337322,mock_campaign_fe944d1c,IE,69,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-06-16,googleadwords_int,906353123,,LK,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,googleadwords_int,821866242,,US,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,googleadwords_int,833789410,,GQ,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,other,,,LR,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,other,,,AU,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,BE,19,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-06-16,googleadwords_int,833789410,,BY,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,other,,,GP,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,unknown,,,DE,0,0,0,0.0,0.0,2.64,2.64,2.64,,,,
2026-06-16,googleadwords_int,261307969,mock_campaign_b4ba1e63,ZA,0,0,1,0.0,0.05,0.0,0.05,0.05,,0.0,0.05,
2026-06-16,googleadwords_int,998337322,mock_campaign_fe944d1c,GB,0,0,1,0.0,0.05,0.0,0.05,0.05,,0.0,0.05,
2026-06-16,unknown,,,ZA,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,googleadwords_int,,,BJ,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,googleadwords_int,,,ZA,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,other,,,NG,0,0,5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,other,,,ET,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,FI,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,VC,6,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,AD,3,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-06-16,other,,,DO,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,googleadwords_int,,,CO,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,googleadwords_int,792104306,mock_campaign_6fcee95d,LV,5,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-06-16,googleadwords_int,800297891,,NP,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,other,,,CI,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,other,,,EC,0,0,0,0.0,0.03,0.0,0.03,0.03,,,,
2026-06-16,other,,,TR,0,0,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,unknown,,,RO,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,SR,29,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-06-16,googleadwords_int,833789410,,GM,0,0,0,0.0,0.02,0.0,0.02,0.02,,,,
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,AW,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2026-06-16,googleadwords_int,807898159,,US,0,0,0,0.0,0.4,0.0,0.4,0.4,,,,
2026-06-16,googleadwords_int,728115589,,GH,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,googleadwords_int,914138760,,BD,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
2026-06-16,googleadwords_int,574617314,,BR,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,googleadwords_int,,,MN,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
2026-06-16,googleadwords_int,,,EG,0,0,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,googleadwords_int,,,TR,0,0,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,other,,,IT,0,0,0,0.0,0.52,0.0,0.52,0.52,,,,
2026-06-16,other,,,EE,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,googleadwords_int,792104306,mock_campaign_6fcee95d,MQ,1,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-06-16,googleadwords_int,788967442,mock_campaign_475f8981,PK,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,other,,,AE,0,0,0,0.0,0.09,0.0,0.09,0.09,,,,
2026-06-16,unknown,,,SA,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,googleadwords_int,,,MY,0,0,0,0.0,0.02,0.0,0.02,0.02,,,,
2026-06-16,other,,,BR,0,0,10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,other,,,BD,0,0,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,NA,0,0,2,0.0,0.01,0.0,0.01,0.01,,0.0,0.01,
2026-06-16,googleadwords_int,998337322,mock_campaign_fe944d1c,YE,0,0,2,0.0,0.03,0.0,0.03,0.03,,0.0,0.02,
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,MQ,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2026-06-16,googleadwords_int,833789410,,SK,0,0,0,0.0,0.09,0.0,0.09,0.09,,,,
2026-06-16,googleadwords_int,833789410,,ID,0,0,0,0.0,0.1,0.0,0.1,0.1,,,,
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,GF,5,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-06-16,googleadwords_int,624225880,mock_campaign_ae3dba5e,VI,36,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2026-06-16,googleadwords_int,792104306,mock_campaign_6fcee95d,AW,16,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-06-16,googleadwords_int,514288304,mock_campaign_c95b5395,US,0,0,0,0.0,0.03,0.0,0.03,0.03,,,,
2026-06-16,googleadwords_int,998337322,mock_campaign_fe944d1c,UA,0,0,2,0.0,0.23,0.0,0.23,0.23,,0.0,0.12,
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,MO,2,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-06-16,googleadwords_int,148918961,mock_campaign_993fe179,AE,0,0,1,0.0,0.03,0.0,0.03,0.03,,0.0,0.03,
2026-06-16,other,,,ID,0,0,0,0.0,0.23,0.0,0.23,0.23,,,,
2026-06-16,other,,,NG,0,0,0,0.0,0.08,0.0,0.08,0.08,,,,
2026-06-16,other,,,CD,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,other,,,JO,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,other,,,US,0,0,0,0.0,7.65,0.0,7.65,7.65,,,,
2026-06-16,other,,,PK,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,other,,,BY,0,0,37,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,googleadwords_int,,,UY,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,googleadwords_int,,,GE,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,unknown,,,SI,0,0,0,0.0,0.0,0.87,0.87,0.87,,,,
2026-06-16,googleadwords_int,,,EC,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
2026-06-16,other,,,NP,0,0,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,googleadwords_int,,,RU,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,other,,,MA,0,0,0,0.0,0.06,0.0,0.06,0.06,,,,
2026-06-16,googleadwords_int,833789410,,PG,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,LS,16,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-06-16,other,,,MA,0,0,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,googleadwords_int,,,LK,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
2026-06-16,googleadwords_int,,,UG,0,0,0,0.0,0.02,0.0,0.02,0.02,,,,
2026-06-16,other,,,TH,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,other,,,CA,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,googleadwords_int,,,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,other,,,DJ,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,other,,,IN,0,0,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,googleadwords_int,,,NP,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
2026-06-16,googleadwords_int,375451353,,CA,0,0,0,0.0,0.45,0.0,0.45,0.45,,,,
2026-06-16,unknown,,,SA,0,0,0,0.0,0.0,0.74,0.74,0.74,,,,
2026-06-16,other,,,RO,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,other,,,LV,0,0,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,googleadwords_int,,,BR,0,0,8,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,googleadwords_int,262368493,mock_campaign_c13d8f45,CZ,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2026-06-16,googleadwords_int,262368493,mock_campaign_c13d8f45,HR,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2026-06-16,googleadwords_int,792104306,mock_campaign_6fcee95d,US,0,0,10,0.0,0.18,0.0,0.18,0.18,,0.0,0.02,
2026-06-16,other,,,LV,0,0,0,0.0,0.16,0.0,0.16,0.16,,,,
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,DM,1,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,ST,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.67
2026-06-16,unknown,,,TZ,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,unknown,,,ID,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,googleadwords_int,,,ZW,0,0,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,unknown,,,PH,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,googleadwords_int,,,MX,0,0,131,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,googleadwords_int,,,EC,0,0,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,googleadwords_int,,,ID,0,0,0,0.0,0.13,0.0,0.13,0.13,,,,
2026-06-16,googleadwords_int,833789410,,RW,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
2026-06-16,other,,,DZ,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,other,,,EC,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,googleadwords_int,,,TR,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
2026-06-16,googleadwords_int,,,DZ,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,unknown,,,QA,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,googleadwords_int,833789410,,AL,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,SA,0,0,2,0.0,0.04,0.0,0.04,0.04,,0.0,0.02,
2026-06-16,googleadwords_int,788967442,,LK,0,0,0,0.0,0.0,41.41,41.42,41.42,,,,
2026-06-16,other,,,FR,0,0,15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,googleadwords_int,,,BD,0,0,0,0.0,0.02,0.0,0.02,0.02,,,,
2026-06-16,googleadwords_int,262368493,mock_campaign_c13d8f45,BE,42,0,1,0.0,0.11,0.0,0.11,0.11,2431.35,0.0,0.11,0.0
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,RU,0,0,6,0.0,0.13,0.0,0.13,0.13,,0.0,0.02,
2026-06-16,googleadwords_int,262368493,mock_campaign_c13d8f45,KE,0,0,2,0.0,0.05,0.0,0.05,0.05,,0.0,0.03,
2026-06-16,googleadwords_int,792104306,,IN,0,0,0,0.0,0.08,0.0,0.08,0.08,,,,
2026-06-16,other,,,KZ,0,0,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,googleadwords_int,,,ZW,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,unknown,,,MA,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,googleadwords_int,833789410,,TH,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,LV,21,1,0,0.0,0.09,0.0,0.09,0.09,2111.28,,,4.76
2026-06-16,googleadwords_int,998337322,mock_campaign_fe944d1c,LB,0,0,1,0.0,0.01,0.0,0.01,0.01,,0.0,0.01,
2026-06-16,other,,,ID,0,0,7,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,unknown,,,CL,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,googleadwords_int,833789410,,BF,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,unknown,,,BW,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,other,,,DE,0,0,0,0.0,0.52,0.0,0.52,0.52,,,,
2026-06-16,googleadwords_int,,,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,unknown,,,TR,0,0,0,0.0,0.0,-42.32,-42.32,-42.32,,,,
2026-06-16,other,,,TH,0,0,0,0.0,0.04,0.0,0.04,0.04,,,,
2026-06-16,other,,,EC,0,0,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,other,,,KE,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,googleadwords_int,998337322,mock_campaign_fe944d1c,ZM,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,googleadwords_int,262368493,mock_campaign_c13d8f45,US,0,0,6,0.0,0.13,0.0,0.13,0.13,,0.0,0.02,
2026-06-16,googleadwords_int,429833705,,CO,0,0,0,0.0,0.02,0.0,0.02,0.02,,,,
2026-06-16,googleadwords_int,373680283,,PK,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,other,,,PL,0,0,0,0.0,0.36,0.0,0.36,0.36,,,,
2026-06-16,unknown,,,ET,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,other,,,ZA,0,0,0,0.0,0.06,0.0,0.06,0.06,,,,
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,CW,2,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,LC,4,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,SB,14,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-06-16,googleadwords_int,792104306,mock_campaign_6fcee95d,CL,30,0,1,0.0,0.02,0.0,0.02,0.01,347.31,0.0,0.02,0.0
2026-06-16,googleadwords_int,833789410,,SV,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
2026-06-16,unknown,,,MU,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,other,,,CG,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,googleadwords_int,,,KE,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,unknown,,,ZA,0,0,0,0.0,0.0,0.71,0.71,0.71,,,,
2026-06-16,googleadwords_int,,,CR,0,0,22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,googleadwords_int,792104306,mock_campaign_6fcee95d,HK,22,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-06-16,googleadwords_int,140410898,mock_campaign_a2e93e84,IN,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,unknown,,,ZA,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
2026-06-16,googleadwords_int,788967442,mock_campaign_475f8981,O1,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,VE,0,0,1,0.0,0.01,0.0,0.01,0.01,,0.0,0.01,
2026-06-16,other,,,EG,0,0,68,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,unknown,,,PH,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,googleadwords_int,,,HN,0,0,50,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,googleadwords_int,833789410,,NI,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,other,,,US,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,SY,0,0,5,0.0,0.04,0.0,0.04,0.04,,0.0,0.01,
2026-06-16,googleadwords_int,,,TZ,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,other,,,SA,0,0,27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,GP,1,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,VU,18,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.56
2026-06-16,googleadwords_int,998337322,mock_campaign_fe944d1c,VE,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,googleadwords_int,612287821,,EG,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,googleadwords_int,833789410,,LY,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,other,,,DK,0,0,0,0.0,0.19,0.0,0.19,0.19,,,,
2026-06-16,other,,,AZ,0,0,23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,googleadwords_int,,,SD,0,0,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,other,,,BO,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,googleadwords_int,262368493,mock_campaign_c13d8f45,PR,21,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-06-16,googleadwords_int,261307969,mock_campaign_b4ba1e63,IN,0,0,1,0.0,0.17,0.0,0.17,0.17,,0.0,0.17,
2026-06-16,googleadwords_int,833789410,,DZ,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
2026-06-16,googleadwords_int,833789410,,DM,0,0,0,0.0,0.03,0.0,0.03,0.03,,,,
2026-06-16,other,,,CO,0,0,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,other,,,AR,0,0,0,0.0,0.08,0.0,0.08,0.08,,,,
2026-06-16,unknown,,,US,0,0,0,0.0,0.0,22.92,22.92,22.92,,,,
2026-06-16,googleadwords_int,,,JO,0,0,0,0.0,0.02,0.0,0.02,0.02,,,,
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,NG,21,1,1,0.0,0.01,44.05,44.06,44.06,2307185.11,0.0,44.06,4.76
2026-06-16,googleadwords_int,833789410,,BR,0,0,0,0.0,0.1,0.0,0.1,0.1,,,,
2026-06-16,googleadwords_int,161694703,mock_campaign_2c0c0430,AG,6,0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0
2026-06-16,googleadwords_int,792104306,mock_campaign_6fcee95d,MZ,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,googleadwords_int,,,ZM,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
2026-06-16,googleadwords_int,,,VE,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
2026-06-16,other,,,PK,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,
2026-06-16,googleadwords_int,126099795,,GH,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
2026-06-16,other,,,GP,0,0,0,0.0,0.12,0.0,0.12,0.12,,,,
2026-06-16,googleadwords_int,,,TH,0,0,0,0.0,0.01,0.0,0.01,0.01,,,,
